RandomAgent - uniform_on_types  (0),676.5896888988698
Greedy 0.1 (1),2060.0866180323837
Greedy 0.2 (2),1570.4587943111521
Greedy 0.3 (3),1030.055840725511
Greedy 0.4 (4),770.6145775822173
Greedy 0.5 (5),677.0936288097992
Greedy 0.6 (6),675.5791821006432
Greedy 0.7 (7),539.5216695394244
